chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
5,0,6817810,2031830,0,0,0,0,6563870,0
5,1,15031120,9881850,0,0,0,0,5018530,0
5,2,14644100,9728120,0,0,0,0,4803140,0
5,3,14666060,9676610,0,0,0,0,4877390,0
5,4,14733180,9737710,0,0,0,0,4602710,0
5,5,14408820,9402540,0,0,0,0,4906710,0
5,6,14723760,9754800,0,0,0,0,4856350,0
5,7,11173240,8727230,0,0,0,0,2287240,0
5,8,17594220,12137010,0,0,0,0,5342710,0
5,9,16256000,11825220,0,0,0,0,4251870,0
5,10,19261050,14000920,0,0,0,0,5077590,0
5,11,16174720,10901540,0,0,0,0,5054500,0
5,12,14427680,11296560,0,0,0,0,2965440,0
5,13,14889470,9849100,0,0,0,0,4929990,0
5,14,8983500,6476680,0,0,0,0,2301760,0
5,15,18914390,13244770,0,0,0,0,5487640,0
5,16,20172060,14960910,0,0,0,0,5025830,0
5,17,18665980,12754590,0,0,0,0,5721230,0
5,18,4428300,3010760,0,0,0,0,1371630,0
5,19,15000940,10126650,0,0,0,0,4760300,0
5,20,14721690,10209630,0,0,0,0,4395560,0
5,21,16783770,11666420,0,0,0,0,5001300,0
5,22,10121990,7124480,0,0,0,0,2899180,0
5,23,14027310,9698150,0,0,0,0,4227220,0
5,24,15315890,11107930,0,0,0,0,4065770,0
5,25,11227890,7755340,0,0,0,0,3331560,0
5,26,14704980,9781100,0,0,0,0,4811400,0
5,27,16792700,11293040,0,0,0,0,5390110,0
5,28,8666020,5992440,0,0,0,0,2603660,0
5,29,7476780,5724900,0,0,0,0,1646600,0
5,30,14573840,9859580,0,0,0,0,4602710,0
5,31,16408270,11244040,0,0,0,0,5055010,0
5,32,14879010,9824550,0,0,0,0,4947770,0
5,33,5040420,3918220,0,0,0,0,1047920,0
5,34,15598950,10593440,0,0,0,0,4892370,0
5,35,14560460,10040310,0,0,0,0,4413800,0
5,36,14260300,9969990,0,0,0,0,4188720,0
5,37,14219760,9839400,0,0,0,0,4271490,0
5,38,12672840,8823540,0,0,0,0,3747840,0
5,39,10261370,7731150,0,0,0,0,2278630,0
