chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
15,0,110680930,17025860,0,0,0,0,93383310,0
15,1,91872320,5706070,0,0,0,0,86115390,0
15,2,91996860,5573530,0,0,0,0,86371340,0
15,3,91992250,5647610,0,0,0,0,86292660,0
15,4,92804140,5763540,0,0,0,0,86985470,0
15,5,92112020,5613210,0,0,0,0,86446420,0
15,6,91699870,5675410,0,0,0,0,85970160,0
15,7,91612060,5640840,0,0,0,0,85919230,0
15,8,91726270,5563770,0,0,0,0,86104030,0
15,9,92593420,5719820,0,0,0,0,86817910,0
15,10,92105780,5701430,0,0,0,0,86350410,0
15,11,91477890,5633980,0,0,0,0,85790600,0
15,12,91380430,5567300,0,0,0,0,85761040,0
15,13,91347510,5573560,0,0,0,0,85721340,0
15,14,91752880,5818430,0,0,0,0,85877150,0
15,15,91262490,5511870,0,0,0,0,85661180,0
15,16,90903920,5620530,0,0,0,0,85231990,0
15,17,90332810,5527520,0,0,0,0,84753260,0
15,18,90436630,5549400,0,0,0,0,84834510,0
15,19,91017420,5760490,0,0,0,0,85202530,0
15,20,90463990,5527350,0,0,0,0,84883800,0
15,21,90404960,5669910,0,0,0,0,84679840,0
15,22,90545950,5591790,0,0,0,0,84835970,0
15,23,89604570,5598710,0,0,0,0,83954140,0
15,24,90599000,5755310,0,0,0,0,84789000,0
15,25,89494990,5622010,0,0,0,0,83819170,0
15,26,89446420,5646680,0,0,0,0,83747610,0
15,27,88240740,5531400,0,0,0,0,82657590,0
15,28,88691990,5573050,0,0,0,0,83067040,0
15,29,88257240,5827140,0,0,0,0,82375790,0
15,30,87876030,5647330,0,0,0,0,82176300,0
15,31,86693330,5573160,0,0,0,0,81064770,0
15,32,86669480,5551300,0,0,0,0,81066660,0
15,33,85506260,5479520,0,0,0,0,79940940,0
15,34,85265780,5764870,0,0,0,0,79447870,0
15,35,80531660,5618120,0,0,0,0,74860300,0
15,36,82840330,6148470,0,0,0,0,76617970,0
