chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
2,0,15162810,9160590,0,0,0,0,5121190,0
2,1,1132430,568660,0,0,0,0,496130,0
2,2,1363230,885870,0,0,0,0,396810,0
2,3,1422150,606350,0,0,0,0,732690,0
2,4,1216090,618570,0,0,0,0,514650,0
2,5,1137550,573480,0,0,0,0,480090,0
2,6,1021300,488720,0,0,0,0,466360,0
2,7,1240320,644960,0,0,0,0,512910,0
2,8,1863260,1223680,0,0,0,0,513440,0
2,9,1067790,532500,0,0,0,0,462780,0
2,10,552470,323930,0,0,0,0,186470,0
2,11,1088150,543680,0,0,0,0,467070,0
2,12,1090520,553900,0,0,0,0,461140,0
2,13,2070920,1157720,0,0,0,0,782480,0
2,14,1396100,906640,0,0,0,0,389530,0
2,15,498400,297120,0,0,0,0,158520,0
2,16,1516120,564710,0,0,0,0,874850,0
2,17,1151500,600180,0,0,0,0,482790,0
2,18,1076410,494140,0,0,0,0,515170,0
2,19,1125890,578620,0,0,0,0,468980,0
2,20,1092160,562270,0,0,0,0,451820,0
2,21,1084450,539600,0,0,0,0,470330,0
2,22,1077220,549420,0,0,0,0,451520,0
2,23,1939890,1365490,0,0,0,0,441780,0
2,24,1061790,547620,0,0,0,0,440980,0
2,25,517160,303240,0,0,0,0,164770,0
2,26,1070390,541910,0,0,0,0,454150,0
2,27,1068860,545110,0,0,0,0,450900,0
2,28,995560,507890,0,0,0,0,430880,0
2,29,1055380,539670,0,0,0,0,447210,0
2,30,506230,301400,0,0,0,0,161790,0
2,31,1205930,796780,0,0,0,0,323220,0
2,32,1315520,856060,0,0,0,0,374150,0
2,33,1024510,514230,0,0,0,0,445650,0
2,34,1003810,506920,0,0,0,0,433340,0
2,35,1115150,559200,0,0,0,0,474230,0
2,36,1368060,605750,0,0,0,0,672020,0
2,37,1062520,529450,0,0,0,0,459100,0
2,38,1067430,540480,0,0,0,0,452490,0
2,39,1942310,1098660,0,0,0,0,732990,0
2,40,1115870,567640,0,0,0,0,468500,0
2,41,1654480,1025370,0,0,0,0,475930,0
2,42,1088040,552480,0,0,0,0,460450,0
2,43,1132570,573950,0,0,0,0,479700,0
2,44,1072270,535720,0,0,0,0,463800,0
2,45,743260,433630,0,0,0,0,248160,0
2,46,1154370,594580,0,0,0,0,473650,0
2,47,1204020,787320,0,0,0,0,344930,0
2,48,1171950,761480,0,0,0,0,325390,0
2,49,1103010,561190,0,0,0,0,463400,0
2,50,621440,369620,0,0,0,0,197160,0
2,51,1122950,574630,0,0,0,0,464910,0
2,52,1091670,553820,0,0,0,0,460420,0
2,53,1099820,560250,0,0,0,0,462260,0
2,54,1060190,531450,0,0,0,0,457410,0
2,55,569770,329920,0,0,0,0,187810,0
2,56,1082230,536060,0,0,0,0,470660,0
2,57,1071070,537290,0,0,0,0,459500,0
2,58,1067970,554040,0,0,0,0,444660,0
2,59,982450,482170,0,0,0,0,439090,0
2,60,997750,647470,0,0,0,0,272590,0
2,61,1149780,572520,0,0,0,0,486720,0
2,62,1125380,584470,0,0,0,0,476610,0
2,63,1063050,524610,0,0,0,0,464580,0
2,64,941670,467220,0,0,0,0,417180,0
2,65,582760,348380,0,0,0,0,182440,0
2,66,1259750,584530,0,0,0,0,589110,0
2,67,1079690,545230,0,0,0,0,460460,0
2,68,1019570,516600,0,0,0,0,434720,0
2,69,1044990,514820,0,0,0,0,450980,0
2,70,1113840,562200,0,0,0,0,464510,0
2,71,1161500,762760,0,0,0,0,311390,0
2,72,1032220,519270,0,0,0,0,442020,0
2,73,1007070,499380,0,0,0,0,446300,0
2,74,947250,464310,0,0,0,0,426120,0
2,75,1064940,538230,0,0,0,0,452450,0
2,76,1119650,567610,0,0,0,0,471160,0
2,77,1140130,591160,0,0,0,0,479590,0
2,78,1071390,539490,0,0,0,0,460190,0
2,79,1047190,527510,0,0,0,0,449230,0
2,80,547050,318550,0,0,0,0,183740,0
2,81,1099900,555950,0,0,0,0,465480,0
2,82,1266810,538100,0,0,0,0,644780,0
2,83,1026620,510170,0,0,0,0,449400,0
2,84,999040,490510,0,0,0,0,439230,0
2,85,496740,287700,0,0,0,0,165430,0
2,86,1129760,725540,0,0,0,0,319530,0
2,87,1101390,550300,0,0,0,0,474070,0
2,88,1065770,543480,0,0,0,0,449410,0
2,89,1021290,505270,0,0,0,0,452390,0
2,90,867760,448870,0,0,0,0,354020,0
2,91,1063190,550780,0,0,0,0,435910,0
2,92,1200810,771420,0,0,0,0,342520,0
2,93,958750,471500,0,0,0,0,432320,0
2,94,1019070,509140,0,0,0,0,441010,0
2,95,795210,412810,0,0,0,0,326510,0
2,96,1113340,561460,0,0,0,0,473740,0
2,97,1055990,550530,0,0,0,0,440980,0
2,98,1001660,493210,0,0,0,0,442840,0
2,99,1061870,539700,0,0,0,0,447150,0
2,100,1103350,710980,0,0,0,0,313760,0
2,101,1097220,703290,0,0,0,0,316630,0
2,102,1267960,522730,0,0,0,0,677430,0
2,103,989300,485760,0,0,0,0,439110,0
2,104,942330,464070,0,0,0,0,424680,0
2,105,1089730,694600,0,0,0,0,315710,0
2,106,1110610,704860,0,0,0,0,330200,0
2,107,1334790,712880,0,0,0,0,559460,0
2,108,989770,473940,0,0,0,0,454000,0
2,109,981620,482070,0,0,0,0,442060,0
2,110,1120650,727590,0,0,0,0,308000,0
2,111,1122520,725370,0,0,0,0,315460,0
2,112,1192740,518800,0,0,0,0,604820,0
2,113,1158330,502810,0,0,0,0,588320,0
2,114,954070,468040,0,0,0,0,432040,0
2,115,1107960,720380,0,0,0,0,306530,0
2,116,1124820,734900,0,0,0,0,309710,0
2,117,1150570,745970,0,0,0,0,305430,0
2,118,997300,493740,0,0,0,0,436950,0
2,119,966370,478450,0,0,0,0,427410,0
2,120,1117990,731700,0,0,0,0,307990,0
2,121,1135390,749360,0,0,0,0,304830,0
2,122,1132380,742970,0,0,0,0,324460,0
2,123,1030810,514070,0,0,0,0,446390,0
2,124,968960,477060,0,0,0,0,431680,0
2,125,1100220,708240,0,0,0,0,306680,0
2,126,1118000,711940,0,0,0,0,328060,0
2,127,1008500,509800,0,0,0,0,434960,0
2,128,1143760,504790,0,0,0,0,573850,0
2,129,1087520,708250,0,0,0,0,311560,0
2,130,1864090,1194410,0,0,0,0,541860,0
2,131,1147860,747190,0,0,0,0,316160,0
2,132,1069050,693960,0,0,0,0,298950,0
2,133,1084520,688870,0,0,0,0,316630,0
2,134,1103670,698090,0,0,0,0,326910,0
2,135,1109660,707220,0,0,0,0,321910,0
2,136,1135080,745550,0,0,0,0,311200,0
2,137,1187440,768960,0,0,0,0,347290,0
2,138,1081680,684370,0,0,0,0,318650,0
2,139,1056190,683790,0,0,0,0,297470,0
2,140,1112800,731680,0,0,0,0,305690,0
2,141,1115540,727340,0,0,0,0,308890,0
2,142,1274700,834160,0,0,0,0,356980,0
2,143,1111300,706610,0,0,0,0,329100,0
2,144,1097940,691560,0,0,0,0,331980,0
2,145,1260420,774770,0,0,0,0,400190,0
2,146,1341600,733350,0,0,0,0,525310,0
2,147,1077250,682510,0,0,0,0,320840,0
2,148,1078240,691280,0,0,0,0,320940,0
2,149,1032340,668150,0,0,0,0,300560,0
2,150,1083970,682540,0,0,0,0,324230,0
2,151,1113250,713850,0,0,0,0,318780,0
2,152,1338490,720990,0,0,0,0,556830,0
2,153,1054980,676590,0,0,0,0,307100,0
2,154,1064420,676100,0,0,0,0,316940,0
2,155,1288620,840150,0,0,0,0,359330,0
2,156,1119000,703670,0,0,0,0,327070,0
2,157,1064070,680740,0,0,0,0,311350,0
2,158,1085380,693280,0,0,0,0,314530,0
2,159,2011930,1091320,0,0,0,0,811010,0
2,160,1444390,897260,0,0,0,0,447930,0
2,161,1138310,744340,0,0,0,0,315830,0
2,162,1111790,706690,0,0,0,0,323360,0
2,163,1117230,711290,0,0,0,0,334540,0
2,164,1104070,696330,0,0,0,0,325230,0
2,165,2085270,1164130,0,0,0,0,790150,0
2,166,1145130,738920,0,0,0,0,320120,0
2,167,1110970,715350,0,0,0,0,333600,0
2,168,1060670,674850,0,0,0,0,315240,0
