chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
3,10,13250360,1256630,0,0,0,0,11888590,0
3,11,13585230,1286240,0,0,0,0,12203320,0
3,12,13700950,1446070,0,0,0,0,12147690,0
3,13,13665420,1126810,0,0,0,0,12414640,0
3,14,13688480,1274110,0,0,0,0,12317530,0
3,15,13265730,1255690,0,0,0,0,11907770,0
3,16,13424770,1260960,0,0,0,0,12069450,0
3,17,13604430,1271230,0,0,0,0,12237260,0
3,18,13530910,1238380,0,0,0,0,12191140,0
3,19,13558800,1137680,0,0,0,0,12321080,0
3,20,13751150,1110280,0,0,0,0,12546060,0
3,21,12911760,1116120,0,0,0,0,11695670,0
3,22,13304750,1120080,0,0,0,0,12086730,0
3,23,13494420,1187030,0,0,0,0,12207490,0
3,24,13719060,1118880,0,0,0,0,12496030,0
3,25,13619440,1118410,0,0,0,0,12400530,0
3,26,13240060,1097040,0,0,0,0,12041320,0
3,27,13923790,1348700,0,0,0,0,12437840,0
3,28,13440450,996300,0,0,0,0,12341780,0
3,29,13786310,1286070,0,0,0,0,12404340,0
3,30,15070140,1528460,0,0,0,0,13130950,0
3,31,13708100,1277850,0,0,0,0,12331990,0
3,32,13769190,1143700,0,0,0,0,12519910,0
3,33,13649510,1126470,0,0,0,0,12424660,0
3,34,13636460,1262150,0,0,0,0,12273530,0
3,35,13604490,1270690,0,0,0,0,12233920,0
3,36,14135590,1123780,0,0,0,0,12912790,0
3,37,13188180,1431420,0,0,0,0,11658500,0
3,38,13195850,1265500,0,0,0,0,11828300,0
3,39,13630260,1245790,0,0,0,0,12290660,0
3,40,13611340,1257430,0,0,0,0,12254830,0
3,41,13622670,1130100,0,0,0,0,12384240,0
3,42,13669220,1148440,0,0,0,0,12258890,0
3,43,15507720,1163440,0,0,0,0,14238230,0
3,44,12669890,1282750,0,0,0,0,11283100,0
3,45,12584470,1092690,0,0,0,0,11382870,0
3,46,13678620,1097730,0,0,0,0,12479860,0
3,47,13472490,1119410,0,0,0,0,12257780,0
3,48,13483800,1099960,0,0,0,0,12287610,0
3,49,13646890,1160310,0,0,0,0,12383650,0
3,50,12673580,1086920,0,0,0,0,11490060,0
3,51,13579920,1303490,0,0,0,0,12179490,0
3,52,10512670,1231810,0,0,0,0,8870220,0
3,53,13655120,1126950,0,0,0,0,12430870,0
3,54,13817190,1142350,0,0,0,0,12577120,0
3,55,13791450,1128540,0,0,0,0,12559740,0
3,56,15904630,1156900,0,0,0,0,14642020,0
3,57,10031710,1056500,0,0,0,0,8708220,0
3,58,13648880,1241580,0,0,0,0,12310610,0
3,59,13631090,1247990,0,0,0,0,12286880,0
3,60,13659560,1126150,0,0,0,0,12431900,0
3,61,13159660,1275920,0,0,0,0,11782450,0
3,62,13724690,1129320,0,0,0,0,12490760,0
3,63,5703980,743880,0,0,0,0,4871150,0
3,64,13641980,1262250,0,0,0,0,12284960,0
3,65,13592420,1260190,0,0,0,0,12234620,0
3,66,15349920,1301970,0,0,0,0,13948200,0
3,67,13619610,1274590,0,0,0,0,12249620,0
3,68,13679250,1123160,0,0,0,0,12455780,0
3,69,13572720,1283690,0,0,0,0,12193010,0
3,70,5900600,726560,0,0,0,0,5085340,0
