chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
5,0,18091600,2032550,0,0,217960,0,15781420,8319366086
5,1,5502800,1483410,0,0,171470,0,3995240,8618576876
5,2,18482120,5309170,0,0,390580,0,13075060,9475209216
5,3,19129120,5526610,0,0,530660,0,13504340,10277313686
5,4,19368570,5656260,0,0,442610,0,13605980,11077633586
5,5,19770830,5508680,0,0,453280,0,14158880,11878068006
5,6,19696760,5782940,0,0,499600,0,13799390,12677783676
5,7,19334340,5413900,0,0,395490,0,13817590,13481427776
5,8,19339830,5446390,0,0,420110,0,13785690,14277290926
5,9,19215050,5726920,0,0,416480,0,13378810,15077110106
5,10,19748930,5544270,0,0,501810,0,14099280,15877882386
5,11,19618590,5533150,0,0,441340,0,13982090,16677757746
5,12,19935450,5588590,0,0,551380,0,14242880,17478793886
5,13,19808440,5561670,0,0,725550,0,14142460,18277947216
5,14,18804160,5323940,0,0,400570,0,13376530,19080151106
5,15,8445670,3428790,0,0,168780,0,4931400,19840706616
5,16,19806170,5512350,0,0,455400,0,14193490,20678103426
5,17,18920650,5499150,0,0,476830,0,13313430,21476895876
5,18,19376070,5406730,0,0,425080,0,13869310,22277384686
5,19,18640800,5635110,0,0,362600,0,12901180,23077842196
5,20,8684820,3608640,0,0,164340,0,4839280,23843205436
5,21,19835850,5569310,0,0,447320,0,14163090,24678233656
5,22,19675350,5540410,0,0,450770,0,14026680,25477643606
5,23,19719850,5575420,0,0,503380,0,14036760,26277884866
5,24,19684050,5545830,0,0,493580,0,14028850,27077947226
5,25,8362070,3357690,0,0,171290,0,4909320,27840789996
5,26,22849990,6579640,0,0,670590,0,16157560,28684112526
5,27,19699060,5734310,0,0,506660,0,13860780,29478001216
5,28,8166780,3750370,0,0,165170,0,4318980,30239891496
5,29,19930430,5552550,0,0,447290,0,14275480,31078397746
5,30,19781970,5477160,0,0,452180,0,14195860,31878024556
5,31,8452040,3345740,0,0,168670,0,5019830,32640814466
5,32,19846340,5651010,0,0,726090,0,14083310,33477877356
5,33,8208860,3587180,0,0,164700,0,4534250,34239659786
5,34,19756650,5681510,0,0,435800,0,13973390,35078705696
5,35,19823020,5540960,0,0,449360,0,14179030,35877999306
5,36,19709600,5598550,0,0,466450,0,14003090,36677476516
5,37,19763420,5730820,0,0,446940,0,13921800,37478418106
5,38,19888540,5567190,0,0,463640,0,14208230,38278093636
5,39,19849730,5597730,0,0,435460,0,14146320,39078269686
5,40,25689250,6911410,0,0,539430,0,18663720,39894063846
5,41,8174450,3469160,0,0,164450,0,4620360,40639403416
5,42,19676690,5534430,0,0,511210,0,14038370,41477658976
5,43,19821120,5542310,0,0,443420,0,14174440,42277984386
5,44,8250010,3465970,0,0,166010,0,4695180,43039746806
5,45,19715280,5477460,0,0,508440,0,14129870,43877763236
5,46,19831960,5551460,0,0,746240,0,14178230,44677802256
5,47,7272460,3312820,0,0,217010,0,3874940,45440481316
5,48,19838280,5512910,0,0,454200,0,14225560,46277828906
5,49,19765310,5682990,0,0,437400,0,13974850,47078312286
5,50,19708490,5513630,0,0,508710,0,14084990,47877775526
5,51,20078430,5638400,0,0,464180,0,14340470,48678501206
5,52,20157570,5644300,0,0,705610,0,14407910,49478489866
5,53,19388510,5583340,0,0,524710,0,13699760,50276702086
5,54,19796260,5572780,0,0,455710,0,14115810,51078029856
5,55,19053880,5606010,0,0,414830,0,13338870,51876529996
5,56,19741160,5564860,0,0,513690,0,14072210,52677570556
5,57,19838760,5556910,0,0,459340,0,14178110,53477750376
5,58,23110630,6914650,0,0,530780,0,16079090,54283118296
5,59,19876570,5570100,0,0,728980,0,14195400,55077868376
5,60,19730930,5637240,0,0,718840,0,13990660,55877227576
5,61,19882130,5586400,0,0,726050,0,14192980,56677702476
5,62,19927160,5694340,0,0,548640,0,14123710,57478579006
5,63,19703010,5453010,0,0,525410,0,14141110,58277586556
5,64,19749930,5708770,0,0,427160,0,13936610,59078322326
5,65,19809950,5548440,0,0,448300,0,14156200,59877945836
5,66,22818190,6918620,0,0,544900,0,15786400,60682857106
5,67,19610290,5570790,0,0,443730,0,13935520,61477193146
5,68,19817620,5533700,0,0,454610,0,14183880,62277644626
5,69,19581850,5580780,0,0,727590,0,13898670,63076896006
5,70,19382860,5762700,0,0,413920,0,13510770,63876912516
5,71,19759060,5515280,0,0,455160,0,14135120,64677591616
5,72,19550360,5757540,0,0,441990,0,13681690,65477185276
5,73,19847520,5544590,0,0,742350,0,14200120,66277597966
5,74,19901990,5570330,0,0,464390,0,14224710,67077988636
5,75,19370900,5526710,0,0,452550,0,13734430,67876623936
5,76,19761280,5506270,0,0,458800,0,14150910,68677762676
5,77,19843560,5655280,0,0,445170,0,14075220,69478774206
5,78,19750650,5726400,0,0,443430,0,13915460,70278081756
5,79,24958760,6975760,0,0,516000,0,17868220,71092802386
5,80,18918830,5491090,0,0,411440,0,13326540,71879914906
5,81,19923150,5548390,0,0,441000,0,14272420,72677989196
5,82,19803350,5566800,0,0,441860,0,14132140,73477865656
5,83,8661420,3578600,0,0,171610,0,4989380,74241211586
5,84,8701170,3399870,0,0,242740,0,5206830,75041080846
5,85,20208730,5609700,0,0,458470,0,14497250,75878353436
5,86,19875610,5510320,0,0,736320,0,14260930,76677511056
5,87,19787230,5533620,0,0,540590,0,14152370,77477426276
5,88,19860150,5543720,0,0,459370,0,14214610,78277736096
5,89,19724710,5632020,0,0,513620,0,13988860,79077048866
5,90,8831740,3464480,0,0,172760,0,5274610,79844684976
5,91,8902260,3520640,0,0,165450,0,5147520,80643781236
5,92,8669280,3561700,0,0,173290,0,5015210,81441493646
5,93,15149550,4247660,0,0,500920,0,10800830,82266342696
5,94,8459180,3496510,0,0,168530,0,4881580,83041499606
5,95,8856850,3419480,0,0,169980,0,5347490,83844718236
5,96,21854600,6376070,0,0,598760,0,15360630,84680373546
5,97,19381050,5524460,0,0,434680,0,13750030,85476419316
5,98,15531600,4986480,0,0,165120,0,10441900,86265383286
