chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
4,0,23278670,11993090,0,0,0,0,11042880,0
4,1,5628630,1358930,0,0,0,0,4247400,0
4,2,7691300,1800920,0,0,0,0,5842390,0
4,3,18112340,4918550,0,0,0,0,13095350,0
4,4,19804870,4758960,0,0,0,0,14945560,0
4,5,19249860,4722490,0,0,0,0,14430600,0
4,6,11425550,3352510,0,0,0,0,7979840,0
4,7,22668720,5920840,0,0,0,0,16606630,0
4,8,9419480,3358190,0,0,0,0,5964730,0
4,9,20205420,5136280,0,0,0,0,14968110,0
4,10,8156320,3193210,0,0,0,0,4871290,0
4,11,17091660,4627600,0,0,0,0,12362220,0
4,12,26792780,6259760,0,0,0,0,20263960,0
4,13,19358720,4672810,0,0,0,0,14426230,0
4,14,18807940,4848960,0,0,0,0,13856910,0
4,15,20748150,4966780,0,0,0,0,15523050,0
4,16,19979200,5063860,0,0,0,0,14817260,0
4,17,10447010,3336180,0,0,0,0,7020010,0
4,18,20496990,5197960,0,0,0,0,15187400,0
4,19,20555390,5190390,0,0,0,0,15264830,0
4,20,20376200,5142780,0,0,0,0,15129100,0
4,21,16022800,4535330,0,0,0,0,11384760,0
4,22,20136760,5345700,0,0,0,0,14684640,0
4,23,20267080,5307580,0,0,0,0,14848450,0
4,24,22591370,5667760,0,0,0,0,16681180,0
4,25,20532840,5337270,0,0,0,0,15100270,0
4,26,16897150,4877110,0,0,0,0,11919110,0
4,27,18462560,5350080,0,0,0,0,13006290,0
4,28,19961650,5151790,0,0,0,0,14708210,0
4,29,20212080,5024980,0,0,0,0,15083420,0
4,30,19703630,5123060,0,0,0,0,14478750,0
4,31,16845160,4759710,0,0,0,0,11987640,0
4,32,9423740,3349480,0,0,0,0,5977340,0
4,33,20770860,5353390,0,0,0,0,15312910,0
4,34,20856990,7351860,0,0,0,0,13354810,0
4,35,13630760,3639110,0,0,0,0,9907240,0
4,36,22238440,5942100,0,0,0,0,16169880,0
4,37,9428760,3314650,0,0,0,0,6017380,0
4,38,8489320,3301330,0,0,0,0,5098420,0
4,39,9050190,3154080,0,0,0,0,5801700,0
4,40,10274480,3092630,0,0,0,0,6804280,0
4,41,14280800,3365280,0,0,0,0,10825500,0
4,42,10524380,3440850,0,0,0,0,6989380,0
4,43,9837730,3407470,0,0,0,0,6337050,0
4,44,11485130,3427260,0,0,0,0,7939790,0
4,45,20294690,5170470,0,0,0,0,15013760,0
4,46,19674300,5245580,0,0,0,0,14321590,0
4,47,10358320,3208860,0,0,0,0,6875710,0
4,48,17181890,5200180,0,0,0,0,11877950,0
4,49,21239520,6495510,0,0,0,0,14589410,0
4,50,12809220,3541670,0,0,0,0,9177860,0
4,51,19982070,5132360,0,0,0,0,14747930,0
4,52,22128450,7295010,0,0,0,0,14647990,0
4,53,20028260,5370560,0,0,0,0,14512980,0
4,54,22472580,6236850,0,0,0,0,16128790,0
4,55,20177970,5223510,0,0,0,0,14851520,0
4,56,20188990,5292300,0,0,0,0,14790440,0
4,57,20459370,5345420,0,0,0,0,14924050,0
4,58,20309260,5243430,0,0,0,0,14966730,0
4,59,20222940,5275670,0,0,0,0,14843450,0
4,60,20458000,5270230,0,0,0,0,15092970,0
4,61,20276740,5244010,0,0,0,0,14930520,0
4,62,20392600,5144470,0,0,0,0,15135950,0
4,63,13691130,4662450,0,0,0,0,8849010,0
4,64,8683450,3306250,0,0,0,0,5279150,0
4,65,20875400,5334300,0,0,0,0,15440280,0
4,66,19628660,5031860,0,0,0,0,14496270,0
4,67,22426830,5857970,0,0,0,0,16459020,0
4,68,19988280,5216920,0,0,0,0,14668070,0
4,69,19168080,4818300,0,0,0,0,14246880,0
4,70,20097660,5141830,0,0,0,0,14851180,0
4,71,20734840,6396960,0,0,0,0,14244000,0
4,72,23925280,5566300,0,0,0,0,18102890,0
4,73,17772390,4902630,0,0,0,0,12491350,0
4,74,18921670,5195460,0,0,0,0,13628220,0
4,75,28143080,7971640,0,0,0,0,19989240,0
4,76,21852040,5415210,0,0,0,0,16331900,0
4,77,19991300,5019710,0,0,0,0,14868690,0
4,78,8737170,3348680,0,0,0,0,5284820,0
4,79,16381500,4310580,0,0,0,0,11959220,0
4,80,19888610,5094650,0,0,0,0,14695050,0
4,81,13697040,4774730,0,0,0,0,8789530,0
4,82,20039870,5075810,0,0,0,0,14856440,0
4,83,20003440,5146160,0,0,0,0,14753530,0
4,84,19910430,5109520,0,0,0,0,14700490,0
4,85,12546600,2523440,0,0,0,0,9869810,0
4,86,19957180,5147900,0,0,0,0,14703360,0
4,87,20363750,5224170,0,0,0,0,15031000,0
4,88,9083640,3417810,0,0,0,0,5568130,0
4,89,9979970,3384990,0,0,0,0,6496720,0
4,90,20167200,5268360,0,0,0,0,14797130,0
4,91,19151970,5265280,0,0,0,0,13789660,0
4,92,20267420,5192370,0,0,0,0,14964160,0
4,93,9502510,3103970,0,0,0,0,6310770,0
4,94,26284700,5990790,0,0,0,0,19921540,0
4,95,20062960,5095980,0,0,0,0,14865080,0
4,96,19999920,5129790,0,0,0,0,14770270,0
4,97,13314860,3678120,0,0,0,0,9273090,0
4,98,12401020,3692850,0,0,0,0,8620770,0
4,99,12902360,2671110,0,0,0,0,10086730,0
4,100,19906490,4976950,0,0,0,0,14835550,0
4,101,20106210,5142150,0,0,0,0,14865210,0
4,102,20418510,6025290,0,0,0,0,14241520,0
4,103,27725040,6185990,0,0,0,0,21432290,0
4,104,19073500,4565060,0,0,0,0,14414080,0
4,105,20041800,5103630,0,0,0,0,14839180,0
4,106,19804470,5186700,0,0,0,0,14523300,0
4,107,18432600,4803240,0,0,0,0,13525130,0
4,108,18359270,4522130,0,0,0,0,13735550,0
4,109,19086830,4871250,0,0,0,0,14094760,0
