chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
3,0,13625610,1271680,0,0,92690,0,12081160,3778429218
3,1,3393350,1069310,0,0,132560,0,2298490,3888823548
3,2,14643280,4433140,0,0,290020,0,10107260,4311815038
3,3,9709050,3433810,0,0,74230,0,6161880,4707106588
3,4,10594010,3550390,0,0,73300,0,6952100,5106632718
3,5,14946910,4320710,0,0,283950,0,10528240,5513874398
3,6,17067580,4832460,0,0,567090,0,12131310,5913781398
3,7,14570230,4319820,0,0,304630,0,10152060,6313164018
3,8,15301030,4790310,0,0,476850,0,10401330,6712742648
3,9,15767120,5077710,0,0,318450,0,10582050,7113218198
3,10,16983250,4427610,0,0,289470,0,12453880,7517053468
3,11,6404350,3289180,0,0,76050,0,3016570,7900741268
3,12,18515370,4776860,0,0,417510,0,13641100,8316076918
3,13,14818370,4528390,0,0,471520,0,10182590,8714353138
3,14,15198720,4735160,0,0,437900,0,10330900,9112103808
3,15,14471330,4502850,0,0,296810,0,9859400,9511428178
3,16,15014760,4490000,0,0,311430,0,10423030,9911591138
3,17,14880460,4547660,0,0,469620,0,10238290,10310923698
3,18,14941190,4626100,0,0,322190,0,10204630,10711989978
3,19,16823090,4911050,0,0,548250,0,11803950,11116332168
3,20,11442680,4084830,0,0,234440,0,7302220,11502675308
3,21,16166440,6139450,0,0,233490,0,9865450,11923082968
3,22,14940860,4624130,0,0,311970,0,10219850,12311525738
3,23,15082330,4740780,0,0,309460,0,10237880,12712263718
3,24,7650020,3076270,0,0,73890,0,4475590,13101103628
3,25,15834740,4746710,0,0,346970,0,10985350,13512829308
3,26,15222140,4560180,0,0,439510,0,10560460,13913716038
3,27,6277700,3183500,0,0,73080,0,3001460,14299878278
3,28,15020150,4649480,0,0,435370,0,10261180,14712047738
3,29,15107510,4621900,0,0,310320,0,10377410,15113536188
3,30,15376580,4789590,0,0,322040,0,10479960,15514009598
3,31,15375160,4697990,0,0,360390,0,10568530,15912165688
3,32,14819190,4628500,0,0,465850,0,10095880,16310773898
3,33,15663620,4705380,0,0,331860,0,10847690,16714690828
3,34,20642670,7540930,0,0,601750,0,12922020,17126497698
3,35,15087530,4543440,0,0,318300,0,10442430,17513485278
3,36,17817760,4781880,0,0,605240,0,12935320,17916472138
3,37,7794160,2999450,0,0,79690,0,4712380,18303017838
3,38,15285470,4646220,0,0,306790,0,10532170,18711674008
3,39,14904760,4440810,0,0,314410,0,10356900,19113434018
3,40,17457040,5305680,0,0,405940,0,12046890,19516003288
3,41,14260490,4450210,0,0,289690,0,9711790,19910757118
3,42,14618570,4539120,0,0,464490,0,9987450,20312536978
3,43,12724800,3929850,0,0,407240,0,8685400,20710155048
3,44,15869000,6689000,0,0,229880,0,9019670,21121458878
3,45,10561870,3272360,0,0,112760,0,7189820,21506541148
3,46,17839050,6482080,0,0,341430,0,11197460,21921392158
3,47,14551620,4389040,0,0,324250,0,10070740,22312157918
3,48,13952630,4451430,0,0,259440,0,9393720,22711052528
3,49,12138430,3336860,0,0,390800,0,8698050,23109583578
3,50,14588250,4335710,0,0,337900,0,10159880,23510372488
3,51,17849860,5132630,0,0,368510,0,12616630,23915396828
3,52,15018510,4687290,0,0,469070,0,10232150,24312860728
3,53,15839780,4514740,0,0,311510,0,11220320,24715681668
3,54,14971680,4458430,0,0,328420,0,10409310,25111362618
3,55,15000280,4516290,0,0,473670,0,10385090,25513236628
3,56,14881700,4638790,0,0,318390,0,10136310,25913585178
3,57,14690410,4546940,0,0,307300,0,10041140,26313201098
3,58,13192750,4197310,0,0,237940,0,8696030,26713404548
3,59,7395920,2853900,0,0,70430,0,4449100,27105551038
3,60,14689100,4345650,0,0,316430,0,10241490,27511087378
3,61,12843260,4240590,0,0,242960,0,8501940,27909792548
3,62,14597000,4435860,0,0,283670,0,10055770,28310871188
3,63,17389040,5368820,0,0,363370,0,11905290,28716814998
3,64,14797010,4614710,0,0,309990,0,10077900,29113709358
3,65,7268950,2707800,0,0,72890,0,4479850,29503244628
3,66,13729110,4222970,0,0,255790,0,9404600,29912013958
3,67,8224880,2808040,0,0,118210,0,5148200,30306769108
3,68,10620820,3623160,0,0,73900,0,6901830,30706552378
3,69,7036990,2973280,0,0,70800,0,3975940,31101793968
3,70,14421860,4363610,0,0,323440,0,9964090,31509907218
3,71,15437230,6018660,0,0,227930,0,9271160,31922062898
3,72,15529520,4591660,0,0,317640,0,10836660,32316066288
3,73,15243870,4773120,0,0,465670,0,10361710,32714505068
3,74,15029600,4678150,0,0,307590,0,10242270,33113729228
3,75,14994130,4407310,0,0,326170,0,10486670,33513165358
3,76,14329560,4448920,0,0,284120,0,9776890,33913116988
3,77,14989160,4569890,0,0,329010,0,10324430,34312611818
3,78,22185230,8273980,0,0,389430,0,13726570,34730967708
3,79,6650060,2928500,0,0,74790,0,3636410,35099341448
3,80,16830850,5302140,0,0,488800,0,11364610,35520096658
3,81,15186750,4731740,0,0,326210,0,10345390,35913501478
3,82,14883340,4623590,0,0,467360,0,10162950,36312584968
3,83,17543250,5047560,0,0,666180,0,12381640,36717057728
3,84,15133820,4535370,0,0,333950,0,10493300,37113370178
3,85,14764390,4391120,0,0,472770,0,10272470,37512876138
3,86,15759770,4802420,0,0,339240,0,10848610,37918170188
3,87,15059660,4388530,0,0,332450,0,10572600,38313356948
3,88,13254380,4162080,0,0,227050,0,8936000,38716604038
3,89,7601720,2980410,0,0,74260,0,4535570,39100938988
3,90,10416090,3376780,0,0,74330,0,6954420,39505934158
3,91,15171670,4647870,0,0,432790,0,10421600,39911599568
3,92,14994360,4628040,0,0,483050,0,10270530,40312728708
3,93,15661370,4749530,0,0,321380,0,10803590,40714443698
3,94,14703760,4337890,0,0,474920,0,10263690,41111961658
3,95,17485180,4970380,0,0,396390,0,12410110,41515920378
3,96,19540350,7534360,0,0,459270,0,11855370,41926170538
3,97,15353220,4449590,0,0,333310,0,10810900,42312826698
3,98,12687510,4002720,0,0,430010,0,8577130,42713728658
3,99,15958040,4795620,0,0,334680,0,11043770,43113725518
3,100,15134420,4672860,0,0,465950,0,10358910,43513807748
3,101,15871010,5063590,0,0,332250,0,10679020,43916930338
3,102,15926880,5098130,0,0,501370,0,10723370,44314905388
3,103,14876170,4498970,0,0,459450,0,10268460,44714011898
3,104,12816510,4982070,0,0,403980,0,7741480,45106935918
3,105,14832260,4540370,0,0,295320,0,10189990,45513404268
3,106,20361980,7783970,0,0,396550,0,12412180,45927757738
3,107,8377670,2953250,0,0,72880,0,5341750,46304072928
3,108,14785040,4660400,0,0,300640,0,10015930,46715481258
3,109,6305780,3087160,0,0,72760,0,3123430,47099838288
3,110,9295550,3202210,0,0,69880,0,6002520,47506344588
3,111,17441460,4965300,0,0,379770,0,12370240,47915827558
3,112,14924810,4470870,0,0,323260,0,10359240,48312357048
