chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
4,0,16050420,1644360,0,0,147430,0,14099460,5993204267
4,1,5459560,1550570,0,0,131000,0,3873410,6468181837
4,2,23926230,5896560,0,0,460170,0,17924440,7118252437
4,3,22117600,6310630,0,0,445370,0,15689690,7715045427
4,4,8491940,3340540,0,0,120090,0,4891460,8283028237
4,5,18626450,5302280,0,0,352100,0,13055180,8907063637
4,6,21847470,6026520,0,0,691600,0,15533480,9510640187
4,7,17070960,4988030,0,0,323770,0,11967810,10104677327
4,8,7597000,3280160,0,0,114950,0,4208070,10681042527
4,9,8559070,3297730,0,0,114510,0,5158720,11283810587
4,10,23508580,6220160,0,0,732320,0,17009710,11911801437
4,11,8077870,3368260,0,0,167760,0,4441570,12481642657
4,12,9755850,3553770,0,0,115480,0,6099680,13088018287
4,13,18566960,5406310,0,0,563480,0,12890410,13706199117
4,14,16649520,4979620,0,0,308790,0,11555340,14303797917
4,15,16574970,4819130,0,0,434310,0,11487200,14902124427
4,16,21409250,5898090,0,0,424100,0,15405910,15512526147
4,17,18454470,5377560,0,0,350290,0,12963720,16106963547
4,18,17013930,4941010,0,0,476950,0,11966950,16703370587
4,19,19048430,5459070,0,0,359260,0,13475180,17308188587
4,20,16978440,5001350,0,0,321310,0,11718200,17902755387
4,21,19250390,4456590,0,0,583890,0,14521440,18510097787
4,22,27904990,8144250,0,0,563480,0,19628860,19127515237
4,23,16718820,4976860,0,0,305790,0,11632680,19703844157
4,24,26370930,7367090,0,0,702140,0,18531090,20329154687
4,25,18289470,5103380,0,0,511190,0,13076230,20907053067
4,26,18689840,5432160,0,0,359980,0,12978590,21506850877
4,27,8555380,3403920,0,0,113220,0,5051110,22083824087
4,28,22826840,6349670,0,0,426460,0,16203140,22714917147
4,29,8354180,3311230,0,0,217300,0,4792370,23281047647
4,30,7021460,3409600,0,0,120570,0,3362990,23878458097
4,31,14292810,4398340,0,0,317160,0,9630050,24496398087
4,32,18451050,5364950,0,0,359440,0,12967730,25106837417
4,33,16962150,4660570,0,0,385700,0,12201240,25704397577
4,34,25306670,6816900,0,0,568020,0,18211610,26315496187
4,35,21959600,6364900,0,0,562270,0,15329920,26912712727
4,36,8550810,3329590,0,0,117870,0,4957070,27482895487
4,37,18497020,5502290,0,0,341310,0,12873420,28107171437
4,38,22932930,6234800,0,0,463880,0,16416070,28714019447
4,39,16808450,4913140,0,0,308570,0,11781860,29303042467
4,40,20288570,6151710,0,0,400690,0,14020050,29910731437
4,41,18860880,5437180,0,0,375810,0,13137020,30506959537
4,42,17700920,5274760,0,0,313380,0,12141980,31106358917
4,43,18173600,5371030,0,0,292810,0,12685140,31710805907
4,44,18684370,5632480,0,0,390970,0,12944380,32305283467
4,45,18695960,5275660,0,0,346040,0,13139900,32908233937
4,46,19313570,5477540,0,0,373480,0,13728700,33508142747
4,47,18433420,5700600,0,0,333670,0,12620240,34106772787
4,48,25120240,8484530,0,0,578940,0,16519130,34721584167
4,49,17317950,5004530,0,0,322870,0,12196800,35304731837
4,50,4823890,1457990,0,0,116160,0,3330300,35864753607
4,51,6079960,1816870,0,0,152880,0,4226240,36466840647
4,52,16150130,5427390,0,0,566080,0,10414170,37092794957
4,53,18094270,5568480,0,0,343800,0,12405520,37706598197
4,54,7049570,2189830,0,0,151670,0,4791620,38274125757
4,55,8067020,2254030,0,0,197310,0,5761350,38873145067
4,56,23606150,6848840,0,0,523200,0,16620840,39519188137
4,57,18594990,5375330,0,0,346060,0,13100940,40107453617
4,58,18517220,5322810,0,0,366890,0,13082070,40706832647
