chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
15,0,18219730,9225020,0,0,0,0,7745370,0
15,1,10420070,5694440,0,0,0,0,4407580,0
15,2,3498870,1914710,0,0,0,0,1503780,0
15,3,11168690,6423350,0,0,0,0,4546850,0
15,4,12171700,6420790,0,0,0,0,5269160,0
15,5,7166830,3990430,0,0,0,0,2937680,0
15,6,10634280,6288860,0,0,0,0,4090410,0
15,7,2613110,1463020,0,0,0,0,1095120,0
15,8,10013710,5539700,0,0,0,0,4206350,0
15,9,9910760,5301790,0,0,0,0,4321520,0
15,10,10276190,5545310,0,0,0,0,4411390,0
15,11,9902240,5693210,0,0,0,0,4031690,0
15,12,2057210,1120590,0,0,0,0,874290,0
15,13,10260540,5730250,0,0,0,0,4260210,0
15,14,10962910,5659500,0,0,0,0,5031220,0
15,15,10641820,5936610,0,0,0,0,4212520,0
15,16,10356040,5830580,0,0,0,0,4344960,0
15,17,3571420,2024160,0,0,0,0,1475070,0
15,18,10153020,5705250,0,0,0,0,4264610,0
15,19,10104970,5530870,0,0,0,0,4120270,0
15,20,9857500,5360680,0,0,0,0,4312100,0
15,21,10799750,5761540,0,0,0,0,4849840,0
15,22,2840610,1683060,0,0,0,0,1094590,0
15,23,10750030,6039150,0,0,0,0,4522300,0
15,24,10551760,5623210,0,0,0,0,4746410,0
15,25,10105750,5655200,0,0,0,0,4263980,0
15,26,10091300,5543910,0,0,0,0,4362780,0
15,27,1846260,1040780,0,0,0,0,752960,0
15,28,9898100,5632620,0,0,0,0,4084690,0
15,29,10693030,5997410,0,0,0,0,4504230,0
15,30,8095710,4588620,0,0,0,0,3343490,0
15,31,10079990,5344470,0,0,0,0,4555550,0
15,32,2443150,1271790,0,0,0,0,1081120,0
15,33,10265700,5456130,0,0,0,0,4624000,0
15,34,10192090,5716280,0,0,0,0,4287950,0
15,35,10138670,5562150,0,0,0,0,4394020,0
15,36,10037350,5526200,0,0,0,0,4331700,0
15,37,3249900,1755230,0,0,0,0,1428000,0
15,38,7798270,4512510,0,0,0,0,3115930,0
15,39,10055750,5702020,0,0,0,0,4181760,0
15,40,10559650,5774220,0,0,0,0,4586090,0
15,41,9824000,5481650,0,0,0,0,4173430,0
15,42,10105230,5486580,0,0,0,0,4453110,0
15,43,11026080,6135770,0,0,0,0,4699650,0
15,44,10417740,5950810,0,0,0,0,3955660,0
15,45,10065040,5520740,0,0,0,0,4366410,0
15,46,9754660,5457780,0,0,0,0,4126040,0
15,47,8869300,5162150,0,0,0,0,3559000,0
15,48,10469100,5812140,0,0,0,0,4471740,0
15,49,9657600,5529080,0,0,0,0,3825200,0
15,50,10197130,5553500,0,0,0,0,4466130,0
15,51,9740840,5435990,0,0,0,0,4140490,0
15,52,2815150,1545720,0,0,0,0,1210270,0
15,53,11168520,5805190,0,0,0,0,5165730,0
15,54,9728990,5428180,0,0,0,0,4128050,0
