
RTEMS Shell on /dev/console. Use 'help' to list commands.
SHLL [/] # nexus0: <RTEMS Nexus device>
info: lo0: link state changed to UP
=== Exp3inter-ST: Task Chain (n=10) SingleThreadedExecutor ===
Period: 200ms, Rounds: 500
[E3IST-CSV] 10,125,25873470,6233400,0,0,671630,0,19522360,248122059991
[E3IST-CSV] 10,126,27575960,6577170,0,0,610210,0,20873270,249930601081
[E3IST-CSV] 10,127,15632890,3564190,0,0,510940,0,12021850,251620444231
[E3IST-CSV] 10,128,19362250,5644940,0,0,534730,0,13445550,253460769551
[E3IST-CSV] 10,129,26802570,6695190,0,0,620620,0,19976340,255325428521
[E3IST-CSV] 10,130,26156280,6199530,0,0,689630,0,19670180,257120438221
[E3IST-CSV] 10,131,26180560,7198680,0,0,857700,0,18841540,258894978861
[E3IST-CSV] 10,132,31511420,7155380,0,0,702040,0,24206510,260767161251
[E3IST-CSV] 10,133,26603220,6492090,0,0,612820,0,19797540,262523457291
[E3IST-CSV] 10,134,27822280,6853180,0,0,615040,0,20831380,264333112341
[E3IST-CSV] 10,135,36524220,9122430,0,0,1114010,0,27256580,266191699271
[E3IST-CSV] 10,136,25729740,6455290,0,0,681780,0,19149390,267920150121
[E3IST-CSV] 10,137,26813770,6442540,0,0,725590,0,20253080,269723239701
[E3IST-CSV] 10,138,28526100,6747280,0,0,644860,0,21596850,271535127381
[E3IST-CSV] 10,139,25433270,6249540,0,0,674280,0,19046850,273315318421
[E3IST-CSV] 10,140,26729580,6437050,0,0,653430,0,20171040,275124935601
[E3IST-CSV] 10,141,25274390,6408320,0,0,582570,0,18741840,276916649351
[E3IST-CSV] 10,142,38841290,8003440,0,0,764730,0,30697690,278815724801
[E3IST-CSV] 10,143,19289920,5733280,0,0,590990,0,13439610,280459706591
[E3IST-CSV] 10,144,16545840,3824610,0,0,529440,0,12668380,282226643571
[E3IST-CSV] 10,145,26218920,6883880,0,0,591360,0,19040830,284116911571
[E3IST-CSV] 10,146,29239930,6794310,0,0,745990,0,22167060,285944740761
[E3IST-CSV] 10,147,21685510,5834070,0,0,516900,0,15473450,287682220201
[E3IST-CSV] 10,148,26527260,6693580,0,0,654610,0,19703300,289525929801
[E3IST-CSV] 10,149,26406910,6402860,0,0,625110,0,19731440,291321239481
[E3IST-CSV] 10,150,33664800,7792060,0,0,735600,0,25487380,293199473401
[E3IST-CSV] 10,151,35757090,8736310,0,0,1159160,0,26873010,294975710791
[E3IST-CSV] 10,152,38545240,8653280,0,0,964530,0,29738400,296805529971
[E3IST-CSV] 10,153,23201380,5885230,0,0,671170,0,17193910,298494319471
[E3IST-CSV] 10,154,27396430,6891350,0,0,699170,0,20329760,300321541921
[E3IST-CSV] 10,155,27783000,6580730,0,0,680780,0,21078950,302139513181
[E3IST-CSV] 10,156,26289960,6388140,0,0,718590,0,19597420,303921967151
[E3IST-CSV] 10,157,26246450,6240890,0,0,680040,0,19696730,305720439771
[E3IST-CSV] 10,158,26830020,6524900,0,0,622700,0,20176640,307529381421
[E3IST-CSV] 10,159,27475840,6464260,0,0,639850,0,20875450,309328698791
[E3IST-CSV] 10,160,26422290,6383760,0,0,773420,0,19908020,311120815321
[E3IST-CSV] 10,161,16544720,3782820,0,0,600660,0,12663210,312831940771
[E3IST-CSV] 10,162,16353510,3903670,0,0,566330,0,12189810,314634422851
[E3IST-CSV] 10,163,27067690,6617980,0,0,704390,0,20325340,316526642141
[E3IST-CSV] 10,164,27288020,6540310,0,0,668240,0,20622810,318328033281
[E3IST-CSV] 10,165,26275100,6468750,0,0,627860,0,19680640,320121053721
[E3IST-CSV] 10,166,38643270,8286480,0,0,930920,0,30224980,322010076561
[E3IST-CSV] 10,167,37813730,8170270,0,0,774260,0,29426360,323807067761
[E3IST-CSV] 10,168,27140340,6334080,0,0,658970,0,20674970,325530014641
[E3IST-CSV] 10,169,26377180,6461110,0,0,622460,0,19626440,327322051161
[E3IST-CSV] 10,170,26572010,6543190,0,0,641270,0,19897890,329125469831
[E3IST-CSV] 10,171,26276220,7585260,0,0,990580,0,18562750,330910593721
[E3IST-CSV] 10,172,26110940,6263190,0,0,679060,0,19437360,332720170411
[E3IST-CSV] 10,173,20988930,5749950,0,0,534870,0,14950150,334472660831
[E3IST-CSV] 10,174,26496860,6847380,0,0,621350,0,19505650,336323423721
[E3IST-CSV] 10,175,26170890,6547150,0,0,601760,0,19480010,338122949911
[E3IST-CSV] 10,176,26568820,6452390,0,0,660980,0,19989340,339921604081
[E3IST-CSV] 10,177,26614150,6525740,0,0,723140,0,19968920,341721690911
[E3IST-CSV] 10,178,26948070,6805740,0,0,591840,0,20024260,343523295011
[E3IST-CSV] 10,179,26985400,6727150,0,0,622310,0,20127170,345321703781
[E3IST-CSV] 10,180,26948140,6506180,0,0,622790,0,20314990,347124284391
[E3IST-CSV] 10,181,26280190,6472670,0,0,609140,0,19679340,348918713841
[E3IST-CSV] 10,182,25751820,6672380,0,0,602670,0,18956920,350714714071
[E3IST-CSV] 10,183,26886130,6863500,0,0,594500,0,19901010,352521103151
[E3IST-CSV] 10,184,26018030,6738000,0,0,737670,0,19155370,354317068971
[E3IST-CSV] 10,185,26510800,6506100,0,0,609270,0,19863230,356124116721
[E3IST-CSV] 10,186,26367780,6445360,0,0,710370,0,19800040,357920338471
[E3IST-CSV] 10,187,26757810,6636200,0,0,615040,0,19810860,359723316611
[E3IST-CSV] 10,188,25871840,6636010,0,0,615750,0,18839600,361514901251
[E3IST-CSV] 10,189,26404020,6621420,0,0,686900,0,19663240,363317815451
[E3IST-CSV] 10,190,26594920,6462910,0,0,621550,0,20012620,365119749621
[E3IST-CSV] 10,191,25867210,6469630,0,0,592870,0,19107330,366916078561
[E3IST-CSV] 10,192,22288420,5649640,0,0,591350,0,16512370,368691922501
[E3IST-CSV] 10,193,26151100,6384290,0,0,625200,0,19637380,370519920941
[E3IST-CSV] 10,194,29225180,7247450,0,0,809720,0,21837900,372332961491
[E3IST-CSV] 10,195,40049700,8641660,0,0,731460,0,31269370,374226227651
[E3IST-CSV] 10,196,27699410,6500410,0,0,678190,0,21066350,375937976221
[E3IST-CSV] 10,197,33028680,7824900,0,0,781770,0,25068670,377775777611
[E3IST-CSV] 10,198,26679990,6637480,0,0,611030,0,19724960,379522517461
[E3IST-CSV] 10,199,26487100,6712330,0,0,594650,0,19517030,381323651711
[E3IST-CSV] 10,200,26849630,6510970,0,0,679100,0,20053850,383124416901
[E3IST-CSV] 10,201,26310870,6701900,0,0,651000,0,19474960,384962056361
[E3IST-CSV] 10,202,16461400,3657930,0,0,595000,0,12747460,386632974441
[E3IST-CSV] 10,203,16519450,3660590,0,0,538110,0,12808600,388423938521
[E3IST-CSV] 10,204,27319730,6555290,0,0,680120,0,20635950,390327329081
[E3IST-CSV] 10,205,27637370,6514710,0,0,741440,0,20821550,392140971961
[E3IST-CSV] 10,206,35351890,8034730,0,0,936500,0,27175350,393991736881
[E3IST-CSV] 10,207,26380430,6539610,0,0,732450,0,19713490,395720110391
[E3IST-CSV] 10,208,26263250,6924450,0,0,613950,0,19194020,397521866671
[E3IST-CSV] 10,209,26146750,6767500,0,0,609750,0,19236990,399321479521
[E3IST-CSV] 10,210,26428520,6392980,0,0,673620,0,19723450,401121150211
[E3IST-CSV] 10,211,26013120,6531360,0,0,638100,0,19353830,402933637821
[E3IST-CSV] 10,212,25867960,6313380,0,0,678900,0,19429340,404718702371
[E3IST-CSV] 10,213,26614780,6556040,0,0,624330,0,19732890,406522171021
[E3IST-CSV] 10,214,26228870,6711940,0,0,603540,0,19387210,408322114531
[E3IST-CSV] 10,215,26326610,6594710,0,0,595140,0,19596690,410123213881
[E3IST-CSV] 10,216,26644060,6431010,0,0,624080,0,19906000,411922703671
[E3IST-CSV] 10,217,38383620,7988590,0,0,944180,0,30257180,413817237171
[E3IST-CSV] 10,218,26383310,6462520,0,0,758200,0,19796030,415519328891
[E3IST-CSV] 10,219,26289850,6411880,0,0,644810,0,19744010,417322492551
[E3IST-CSV] 10,220,18986540,5775320,0,0,606250,0,13087100,419112406501
[E3IST-CSV] 10,221,34748630,7600800,0,0,923660,0,26798550,421027020631
[E3IST-CSV] 10,222,26839870,6515080,0,0,618680,0,20033240,422723459081
[E3IST-CSV] 10,223,25722080,6649310,0,0,627030,0,18945610,424517333801
[E3IST-CSV] 10,224,26515550,6457380,0,0,634250,0,19777280,426321151391
[E3IST-CSV] 10,225,26729390,6650180,0,0,618030,0,19949810,428122155261
[E3IST-CSV] 10,226,28240310,5984080,0,0,873570,0,22121710,429965198141
[E3IST-CSV] 10,227,26562550,6473700,0,0,606780,0,19962350,431723710531
[E3IST-CSV] 10,228,27324760,6732080,0,0,714320,0,20460250,433526070921
[E3IST-CSV] 10,229,27233850,6655990,0,0,801260,0,20446250,435325761731
[E3IST-CSV] 10,230,26094910,6210890,0,0,694190,0,19765910,437120048591
[E3IST-CSV] 10,231,26797780,6393170,0,0,723930,0,20285630,438921753651
[E3IST-CSV] 10,232,25494610,6707720,0,0,602490,0,18657500,440711292731
[E3IST-CSV] 10,233,26651900,6346340,0,0,611380,0,20179910,442519874261
[E3IST-CSV] 10,234,30054690,6901350,0,0,653200,0,23020960,444349534781
[E3IST-CSV] 10,235,27094110,6773350,0,0,873990,0,20218580,446157532821
[E3IST-CSV] 10,236,27165310,6537820,0,0,721990,0,20506560,447924050611
[E3IST-CSV] 10,237,25836590,6283880,0,0,751330,0,19256670,449715609741
[E3IST-CSV] 10,238,35152570,6905350,0,0,637200,0,28122980,451587617551
[E3IST-CSV] 10,239,26271020,6612500,0,0,611770,0,19534500,453320834091
[E3IST-CSV] 10,240,26261220,6279980,0,0,735890,0,19694260,455118441131
[E3IST-CSV] 10,241,36201980,8604620,0,0,1194250,0,27468920,456982069251
[E3IST-CSV] 10,242,27264860,6516850,0,0,764120,0,20627530,458726434611
[E3IST-CSV] 10,243,26811380,6467340,0,0,655600,0,20230600,460520664781
[E3IST-CSV] 10,244,26442990,6311540,0,0,665850,0,19850250,462320464841
[E3IST-CSV] 10,245,26586840,6297950,0,0,602960,0,20165680,464124378961
[E3IST-CSV] 10,246,26737460,6486880,0,0,621340,0,20135120,465920481861
[E3IST-CSV] 10,247,25787390,6286780,0,0,666120,0,19376140,467717325561
[E3IST-CSV] 10,248,26373410,6161200,0,0,625440,0,19900890,469519286901
[E3IST-CSV] 10,249,19531780,5663830,0,0,578690,0,13757390,471313885071
[E3IST-CSV] 10,250,27447290,6495690,0,0,725530,0,20819600,473140410891
[E3IST-CSV] 10,251,31196930,7989530,0,0,918680,0,23064200,474959807091
[E3IST-CSV] 10,252,25850620,6306230,0,0,809120,0,19242430,476716087221
[E3IST-CSV] 10,253,26684880,6637520,0,0,626740,0,19925040,478520800531
[E3IST-CSV] 10,254,26624320,6391930,0,0,590200,0,19934970,480322931341
[E3IST-CSV] 10,255,26722140,6588570,0,0,610090,0,19819500,482122750141
[E3IST-CSV] 10,256,26462680,6349170,0,0,726340,0,19993210,483919835431
[E3IST-CSV] 10,257,29986070,6971130,0,0,930290,0,22882060,485749025581
[E3IST-CSV] 10,258,22819870,6000030,0,0,533890,0,16708080,487487687531
[E3IST-CSV] 10,259,26835680,7363300,0,0,642060,0,19190330,489322073771
[E3IST-CSV] 10,260,26259560,6625140,0,0,608750,0,19496210,491122448661
[E3IST-CSV] 10,261,26631660,6702990,0,0,614300,0,19801560,492921269191
[E3IST-CSV] 10,262,26363050,6320350,0,0,684450,0,19918410,494718172651
[E3IST-CSV] 10,263,39252010,8368140,0,0,996960,0,30742100,496618367751
[E3IST-CSV] 10,264,39969050,10212800,0,0,795450,0,29616970,498432349331
[E3IST-CSV] 10,265,26849000,6693060,0,0,714140,0,20034620,500121745281
[E3IST-CSV] 10,266,26814830,6616920,0,0,629310,0,20069740,501921638221
[E3IST-CSV] 10,267,25880190,6328260,0,0,810340,0,19262870,503715989381
[E3IST-CSV] 10,268,26176690,6247650,0,0,688410,0,19614230,505517193281
[E3IST-CSV] 10,269,26504680,6716320,0,0,595220,0,19661250,507323276931
[E3IST-CSV] 10,270,26527810,6466890,0,0,613990,0,19784360,509120429771
[E3IST-CSV] 10,271,26098620,6601700,0,0,605100,0,19375100,510920717801
[E3IST-CSV] 10,272,25407550,6279350,0,0,688770,0,18982090,512710384461
[E3IST-CSV] 10,273,36990770,8728570,0,0,740950,0,28073050,514604944571
[E3IST-CSV] 10,274,26449470,6814020,0,0,605830,0,19506710,516322393561
[E3IST-CSV] 10,275,26143980,6605210,0,0,614580,0,19422850,518120903551
[E3IST-CSV] 10,276,26018630,6283340,0,0,668830,0,19602220,519918821201
[E3IST-CSV] 10,277,25954340,6289800,0,0,769850,0,19365920,521715909031
[E3IST-CSV] 10,278,26670230,6567400,0,0,618310,0,19987060,523520277471
[E3IST-CSV] 10,279,27743690,7893490,0,0,816570,0,19715770,525330923991
[E3IST-CSV] 10,280,31618400,7109170,0,0,752970,0,24301690,527107673191
[E3IST-CSV] 10,281,27673020,6190250,0,0,680220,0,21379470,528888674161
[E3IST-CSV] 10,282,26297100,6776970,0,0,620620,0,19389120,530719878481
[E3IST-CSV] 10,283,26679980,6409260,0,0,672040,0,20142540,532524350241
[E3IST-CSV] 10,284,26136420,6773710,0,0,605000,0,19235590,534320758581
[E3IST-CSV] 10,285,24996450,5712020,0,0,687410,0,19159370,536109702601
[E3IST-CSV] 10,286,26017040,6270620,0,0,773450,0,19622420,537918292291
[E3IST-CSV] 10,287,25694300,6436210,0,0,598820,0,19139830,539713068971
